1	1	3	1
1	1	3	2
1	2	3	3
1	2	3	4
1	2	3	5
1	2	3	6
1	2	3	7
1	2	3	8
1	2	3	9
1	2	3	10
1	2	3	11
1	2	3	12
1	2	3	13
1	2	3	14
2	3	3	15
2	3	3	16
2	3	3	17
2	3	3	18
2	3	3	5
2	3	3	19
2	3	3	20
2	3	3	21
2	3	3	22
2	3	3	23
2	3	3	24
2	4	3	25
2	4	3	26
2	4	3	27
2	4	3	28
2	4	3	29
2	5	3	15
2	5	3	16
2	5	3	17
2	5	3	18
2	5	3	5
2	5	3	19
2	5	3	20
2	5	3	21
2	5	3	22
2	5	3	23
2	5	3	24
